record_id,m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,loss_quantity_numeric,sample_size_numeric,loss_pct_valid,has_loss_quantity,has_sample_size,has_source_url,has_activity,has_supply_stage,has_cause_of_loss
20429,566,Nigeria,,0112,Maize (corn),2009,1.32,1.32,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20430,566,Nigeria,,0112,Maize (corn),2009,2.37105,2.37105,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20431,566,Nigeria,,0112,Maize (corn),2009,4.0,4,,Drying,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20432,566,Nigeria,,0113,Rice,2009,4.61359,4.61359,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20433,566,Nigeria,,0113,Rice,2009,0.922227,0.922227,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20434,566,Nigeria,,0113,Rice,2009,3.13714,3.13714,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20435,566,Nigeria,,0113,Rice,2009,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20436,566,Nigeria,,0113,Rice,2009,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20437,566,Nigeria,,0114,Sorghum,2009,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20438,566,Nigeria,,0114,Sorghum,2009,2.57961,2.57961,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20439,566,Nigeria,,0114,Sorghum,2009,3.6,3.6,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20440,566,Nigeria,,0114,Sorghum,2009,2.16667,2.16667,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20441,566,Nigeria,,0118,Millet,2009,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20442,566,Nigeria,,0118,Millet,2009,0.749752,0.749752,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20443,566,Nigeria,,0118,Millet,2009,2.0,2,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20444,566,Nigeria,,0118,Millet,2009,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20445,566,Nigeria,,0118,Millet,2009,0.939808,0.939808,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20446,566,Nigeria,,0112,Maize (corn),2008,6.67395,6.67395,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20447,566,Nigeria,,0112,Maize (corn),2008,4.35929,4.35929,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20448,566,Nigeria,,0112,Maize (corn),2008,1.32,1.32,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20449,566,Nigeria,,0112,Maize (corn),2008,2.37102,2.37102,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20450,566,Nigeria,,0112,Maize (corn),2008,4.0,4,,Drying,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20451,566,Nigeria,,0113,Rice,2008,4.62367,4.62367,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20452,566,Nigeria,,0113,Rice,2008,0.926264,0.926264,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20453,566,Nigeria,,0113,Rice,2008,3.13714,3.13714,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20454,566,Nigeria,,0113,Rice,2008,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20455,566,Nigeria,,0113,Rice,2008,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20456,566,Nigeria,,0114,Sorghum,2008,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20457,566,Nigeria,,0114,Sorghum,2008,2.57967,2.57967,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20458,566,Nigeria,,0114,Sorghum,2008,3.6,3.6,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20459,566,Nigeria,,0114,Sorghum,2008,2.16667,2.16667,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20460,566,Nigeria,,0118,Millet,2008,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20461,566,Nigeria,,0118,Millet,2008,0.768756,0.768756,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20462,566,Nigeria,,0118,Millet,2008,2.0,2,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20463,566,Nigeria,,0118,Millet,2008,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20464,566,Nigeria,,0118,Millet,2008,1.0106,1.0106,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2008?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20465,566,Nigeria,,0112,Maize (corn),2007,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20466,566,Nigeria,,0112,Maize (corn),2007,4.61127,4.61127,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20467,566,Nigeria,,0112,Maize (corn),2007,1.32,1.32,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20468,566,Nigeria,,0112,Maize (corn),2007,2.37153,2.37153,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20469,566,Nigeria,,0112,Maize (corn),2007,4.0,4,,Drying,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20470,566,Nigeria,,0113,Rice,2007,4.40333,4.40333,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20471,566,Nigeria,,0113,Rice,2007,1.00693,1.00693,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20472,566,Nigeria,,0113,Rice,2007,3.13714,3.13714,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20473,566,Nigeria,,0113,Rice,2007,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20474,566,Nigeria,,0113,Rice,2007,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20475,566,Nigeria,,0114,Sorghum,2007,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20476,566,Nigeria,,0114,Sorghum,2007,2.5895,2.5895,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20477,566,Nigeria,,0114,Sorghum,2007,3.6,3.6,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20478,566,Nigeria,,0114,Sorghum,2007,2.16667,2.16667,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20479,566,Nigeria,,0118,Millet,2007,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20480,566,Nigeria,,0118,Millet,2007,0.79713,0.79713,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20481,566,Nigeria,,0118,Millet,2007,2.0,2,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20482,566,Nigeria,,0118,Millet,2007,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20483,566,Nigeria,,0118,Millet,2007,1.1161,1.1161,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2007?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20484,566,Nigeria,,0112,Maize (corn),2006,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20485,566,Nigeria,,0112,Maize (corn),2006,4.56231,4.56231,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20486,566,Nigeria,,0112,Maize (corn),2006,1.32,1.32,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20487,566,Nigeria,,0112,Maize (corn),2006,2.37323,2.37323,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20488,566,Nigeria,,0112,Maize (corn),2006,4.0,4,,Drying,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20489,566,Nigeria,,0113,Rice,2006,4.40333,4.40333,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20490,566,Nigeria,,0113,Rice,2006,1.02721,1.02721,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20491,566,Nigeria,,0113,Rice,2006,3.13714,3.13714,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20492,566,Nigeria,,0113,Rice,2006,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20493,566,Nigeria,,0113,Rice,2006,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20494,566,Nigeria,,0114,Sorghum,2006,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20495,566,Nigeria,,0114,Sorghum,2006,2.59156,2.59156,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20496,566,Nigeria,,0114,Sorghum,2006,3.6,3.6,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20497,566,Nigeria,,0114,Sorghum,2006,2.16667,2.16667,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20498,566,Nigeria,,0118,Millet,2006,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20499,566,Nigeria,,0118,Millet,2006,0.788479,0.788479,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20500,566,Nigeria,,0118,Millet,2006,2.0,2,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20501,566,Nigeria,,0118,Millet,2006,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20502,566,Nigeria,,0118,Millet,2006,1.08396,1.08396,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2006?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20503,566,Nigeria,,0112,Maize (corn),2006,28.0,28 %,,Storage,Storage,Stored in cribs for 4 months,Insect damage,,Literature Review,"AJB SERVER, (2006), On-Farm Storage Studies On Sorghum And Chickpea In Eritrea",,Source : Ogunlane MC (1976). Storage pests in Nigeria and storage methods in  Nigeria. Ent. Soc. Nig. 9:18-23.,,,True,False,False,False,True,True,True
20504,566,Nigeria,,0112,Maize (corn),2005,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20505,566,Nigeria,,0112,Maize (corn),2005,4.58079,4.58079,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20506,566,Nigeria,,0112,Maize (corn),2005,1.32,1.32,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20507,566,Nigeria,,0112,Maize (corn),2005,2.37167,2.37167,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20508,566,Nigeria,,0112,Maize (corn),2005,4.0,4,,Drying,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20509,566,Nigeria,,0113,Rice,2005,4.40333,4.40333,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20510,566,Nigeria,,0113,Rice,2005,1.03721,1.03721,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20511,566,Nigeria,,0113,Rice,2005,3.13714,3.13714,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20512,566,Nigeria,,0113,Rice,2005,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20513,566,Nigeria,,0113,Rice,2005,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20514,566,Nigeria,,0114,Sorghum,2005,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20515,566,Nigeria,,0114,Sorghum,2005,2.5965,2.5965,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20516,566,Nigeria,,0114,Sorghum,2005,3.6,3.6,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20517,566,Nigeria,,0114,Sorghum,2005,2.16667,2.16667,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20518,566,Nigeria,,0118,Millet,2005,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20519,566,Nigeria,,0118,Millet,2005,0.783935,0.783935,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20520,566,Nigeria,,0118,Millet,2005,2.0,2,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20521,566,Nigeria,,0118,Millet,2005,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20522,566,Nigeria,,0118,Millet,2005,1.06707,1.06707,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2005?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20523,566,Nigeria,,0112,Maize (corn),2004,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2004?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20524,566,Nigeria,,0112,Maize (corn),2004,4.52573,4.52573,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2004?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20525,566,Nigeria,,0112,Maize (corn),2004,1.32,1.32,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2004?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20526,566,Nigeria,,0112,Maize (corn),2004,2.3715,2.3715,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2004?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20527,566,Nigeria,,0112,Maize (corn),2004,4.0,4,,Drying,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2004?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20528,566,Nigeria,,0113,Rice,2004,4.40333,4.40333,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2004?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20529,566,Nigeria,,0113,Rice,2004,1.07359,1.07359,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2004?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20530,566,Nigeria,,0113,Rice,2004,3.13714,3.13714,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2004?metric=prc&download=csv,,,,True,False,False,True,True,False,False
